|__dataLog__action	|__dataLog__note	|__dataLog__timestamp	|__dataLog__userId
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:40 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 9:40 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 9:45 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:46 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:46 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:47 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:50 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:50 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:51 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:51 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:52 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:52 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:55 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:55 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:58 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:58 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 10:01 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 10:02 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 10:04 AM"	mQDrUg2kTcX4iQ8eK2TXqpArlXo1
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:06 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:08 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:08 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 9:08 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 9:15 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:16 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:18 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:18 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:23 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:23 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:23 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 9:23 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 9:28 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:28 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:29 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:29 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 9:29 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:52 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:53 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:54 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:54 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:56 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:56 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 9:58 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 9:58 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	ProbeDoor1	"Tuesday, February 27, 2018 10:00 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 10:00 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Tuesday, February 27, 2018 10:03 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 10:03 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	AlienDoor1	"Tuesday, February 27, 2018 10:04 AM"	q3KnEGXsXPhl2A3hh6k7YmRnNCM2
Walking Through	MissionDoor1	"Friday, March 2, 2018 1:56 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:00 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:00 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	AlienDoor1	"Friday, March 2, 2018 2:03 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	AlienDoor1	"Friday, March 2, 2018 2:16 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:16 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:25 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:26 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:27 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:27 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:29 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:30 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:38 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:42 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:43 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:43 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:43 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:43 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:45 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:45 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 2:48 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	AlienDoor1	"Friday, March 2, 2018 2:48 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	AlienDoor1	"Friday, March 2, 2018 2:55 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:55 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:56 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	MissionDoor1	"Friday, March 2, 2018 2:59 PM"	MWuwcEoI38QkeZwUF9FN9DI6KZJ2
Walking Through	ProbeDoor1	"Friday, March 23, 2018 3:25 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	MissionDoor1	"Friday, March 23, 2018 3:28 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	MissionDoor1	"Friday, March 23, 2018 3:31 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	ProbeDoor1	"Friday, March 23, 2018 3:31 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	ProbeDoor1	"Friday, March 23, 2018 3:31 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	AlienDoor1	"Friday, March 23, 2018 3:31 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	ProbeDoor1	"Friday, March 23, 2018 3:58 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:24 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:24 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:25 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:25 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	ProbeDoor1	"Friday, March 23, 2018 4:28 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:28 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	MissionDoor1	"Friday, March 23, 2018 4:29 PM"	fEAO6wAxYKP9N2emp4TaUuyQvbV2
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:27 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:28 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:29 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:29 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:30 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:30 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:37 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:37 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:37 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:37 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:41 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:42 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:49 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:55 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:55 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:57 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:58 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 4:03 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 4:03 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:04 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:06 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:06 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:07 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 4:09 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 4:12 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:12 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:14 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:14 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:15 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:15 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:16 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:17 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 4:17 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	AlienDoor1	"Friday, March 2, 2018 4:18 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:18 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:19 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:20 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:20 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:20 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:20 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:20 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:22 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:23 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:23 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:24 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:24 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:25 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:25 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	ProbeDoor1	"Friday, March 2, 2018 4:26 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:26 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Friday, March 2, 2018 4:27 PM"	L8obw0J5wMYTzNRHRGkfbxJwXbI3
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:05 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:05 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:05 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:06 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	AlienDoor1	"Monday, February 12, 2018 3:06 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:22 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:24 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	AlienDoor1	"Monday, February 12, 2018 3:24 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	AlienDoor1	"Monday, February 12, 2018 3:26 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:30 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:35 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:35 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:35 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:38 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	AlienDoor1	"Monday, February 12, 2018 3:38 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	AlienDoor1	"Monday, February 12, 2018 3:43 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:43 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:50 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:50 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:52 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:53 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 3:55 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:56 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 3:59 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 4:00 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Monday, February 12, 2018 4:01 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 4:08 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	ProbeDoor1	"Monday, February 12, 2018 4:08 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	AlienDoor1	"Monday, February 12, 2018 4:08 PM"	8DiT1wZVbAUWVtvmH84WzUxz2qd2
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:04 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:07 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	AlienDoor1	"Friday, February 9, 2018 2:07 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:22 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:22 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:23 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:23 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:23 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:28 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:31 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:31 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:36 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:38 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:38 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:39 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:39 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:40 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:40 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:43 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:43 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:45 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:45 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:47 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:47 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:50 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:50 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, February 9, 2018 2:51 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:51 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	MissionDoor1	"Friday, February 9, 2018 2:52 PM"	DGgYxZVIQ0fLq4prqwKLpfQgfLn1
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:26 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:27 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:27 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	ProbeDoor1	"Friday, March 2, 2018 3:37 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:37 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:38 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:38 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	MissionDoor1	"Friday, March 2, 2018 3:38 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:38 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
Walking Through	AlienDoor1	"Friday, March 2, 2018 3:39 PM"	8YIGhlnmGce08WUae7KjuxqYvQ82
